CEP;Tipo_Logradouro;Logradouro;Complemento;Local;Bairro;Cidade;cod_cidade;UF;Estado;cod_estado
17015130;Rua;Monsenhor Claro;- de Quadra 2 a Quadra 8;;Centro;Bauru;3506003;SP;São Paulo;35
17021180;Rua;João Garcia Martinez;;;Parque Residencial Castelo;Bauru;3506003;SP;São Paulo;35
17022124;Rua;José Bombini;;;Vila São Paulo;Bauru;3506003;SP;São Paulo;35
17022440;Rua;dos Gráficos;;;Núcleo Residencial Edison Bastos Gasparini;Bauru;3506003;SP;São Paulo;35
17024240;Rua;Mário Manoel Sales Algodoal;;;Novo Jardim Pagani;Bauru;3506003;SP;São Paulo;35
17024843;Rua;Jeryes Shayeb;;;Residencial Nova Flórida;Bauru;3506003;SP;São Paulo;35
17025162;Rodovia;Marechal Rondon;- do km 342,200 ao km 343,499;;Parque Residencial Jardim Araruna;Bauru;3506003;SP;São Paulo;35
17025400;Rua;José Antônio Barreto;;;Vila Nova Santa Luzia;Bauru;3506003;SP;São Paulo;35
17026000;Avenida;Doutor Marcos de Paula Raphael;;;Núcleo Habitacional Mary Dota;Bauru;3506003;SP;São Paulo;35
17031451;Rua;José Ferreira Leite;;;Parque Júlio Nóbrega;Bauru;3506003;SP;São Paulo;35
17031707;Avenida;Cinco;;;Núcleo Habitacional José Regino;Bauru;3506003;SP;São Paulo;35
17035070;Rua;Natal Fornazari;;;Tangarás;Bauru;3506003;SP;São Paulo;35
17036043;Alameda;Tacha;;;Vale do Igapó;Bauru;3506003;SP;São Paulo;35
17048180;Rua;Orlando Stefano;;;Jardim Mary;Bauru;3506003;SP;São Paulo;35
17048795;Rua;Noboru Kasama;;;Residencial Village Campo Novo;Bauru;3506003;SP;São Paulo;35
17052021;Rua;Ambleto Bertolucci;;;Parque Fortaleza;Bauru;3506003;SP;São Paulo;35
17055519;Alameda;Araçatuba;;;Vila Industrial;Bauru;3506003;SP;São Paulo;35
17055802;Rua;Antonio Vanini;;;Quinta Ranieri;Bauru;3506003;SP;São Paulo;35
17056265;Rua;Dois;;;Monte Verde;Bauru;3506003;SP;São Paulo;35
17057651;Rua;Elizabete Bortolomai;;;Parque Santa Cândida;Bauru;3506003;SP;São Paulo;35
17057656;Rua;Victor Daniel Juarez;- até Quadra 3;;Parque Santa Cândida;Bauru;3506003;SP;São Paulo;35
17063430;Rua;Agostinho Fornetti;- até Quadra 3;;Vila Santa Rosa;Bauru;3506003;SP;São Paulo;35
17204550;Rua;Tufik Sarkis;;;Jardim Odete;Jaú;3525300;SP;São Paulo;35
17205070;Rua;Sampaio Bueno;- até 690/691;;Vila Sampaio Bueno;Jaú;3525300;SP;São Paulo;35
17205080;Rua;Alfredo Leitão;- de 122/123 ao fim;;Vila Sampaio Bueno;Jaú;3525300;SP;São Paulo;35
17208433;Rua;Olívio Crozera;;;Jardim Ana Carolina;Jaú;3525300;SP;São Paulo;35
17210710;Rua;Luiz Spirandelli;;;Jardim América;Jaú;3525300;SP;São Paulo;35
17211380;Rua;Padre Bonilha;;;Jardim das Paineiras;Jaú;3525300;SP;São Paulo;35
17212541;Praça;Dona Mariquinha Pacheco;;;Jardim Pedro Ometto;Jaú;3525300;SP;São Paulo;35
17213590;Rua;Norberto Leonelli Filho;;;Jardim Nova Jaú;Jaú;3525300;SP;São Paulo;35
17215079;Rua;Pedro Gasparotto;;;Jardim Dona Emília;Jaú;3525300;SP;São Paulo;35
17220200;Rua;Santa Catarina;;;Jardim Esperança (Potunduva);Jaú;3525300;SP;São Paulo;35
17502410;Praça;Girassol;;;Jardim Marília;Marília;3529005;SP;São Paulo;35
17505610;Rua;Waldemar Tomé;;;Vila Operária Alimentação I;Marília;3529005;SP;São Paulo;35
17510480;Rua;Salvador Salgueiro;;;Palmital;Marília;3529005;SP;São Paulo;35
17511190;Avenida;Washington Luiz;- de 692/693 ao fim;;Núcleo Habitacional Castelo Branco;Marília;3529005;SP;São Paulo;35
17511825;Rua;Manoel Maldonado;;;César de Almeida;Marília;3529005;SP;São Paulo;35
17512100;Avenida;Guiomar Novaes;;;Distrito Industrial;Marília;3529005;SP;São Paulo;35
17512450;Rua;Sérgio Faria;;;Jardim Santa Antonieta;Marília;3529005;SP;São Paulo;35
17512816;Rua;Athanízio Senna da Silva;;;Jardim Edisom da Silva Lima;Marília;3529005;SP;São Paulo;35
17519410;Rua;Sebastião Gonçalves Sobrinho;;;Jardim Portal do Sol;Marília;3529005;SP;São Paulo;35
17526000;Avenida;Manoel Pereira;;;Jardim Morumbi;Marília;3529005;SP;São Paulo;35
17527030;Rua;Edgard Silva Lima;;;Jardim Polyana;Marília;3529005;SP;São Paulo;35
17527617;Rua;Darcílio Ambrósio;;;Conjunto Habitacional Vila dos Comerciários II;Marília;3529005;SP;São Paulo;35
17533220;Estrada Municipal;Rosália;;;Sítios de Recreio Letícia (Padre Nóbrega);Marília;3529005;SP;São Paulo;35
17539108;Rua;Emerenciana Alves Neves;;;Pedro Pereira de Mesquita (Lácio);Marília;3529005;SP;São Paulo;35
17601040;Rua;Timborés;;;Centro;Tupã;3555000;SP;São Paulo;35
17601120;Avenida;Tabajaras;- até 770/771;;Centro;Tupã;3555000;SP;São Paulo;35
17602850;Rua;José Simões;;;Conjunto Habitacional Antônio Pereira Gaspar;Tupã;3555000;SP;São Paulo;35
17603252;Rua;Nicola de Molla;;;Parque Bela Vista;Tupã;3555000;SP;São Paulo;35
17605110;Rua;Luiz Gonzaga Junqueira de Andrade Filho;;;Centro;Tupã;3555000;SP;São Paulo;35
17607152;Rua;Rosa Magi Convento;;;Vila Abarca;Tupã;3555000;SP;São Paulo;35
18010250;Praça;Doutor Ferreira Braga;;;Centro;Sorocaba;3552205;SP;São Paulo;35
18017368;Rua;José D'Ambrósio;;;Caputera;Sorocaba;3552205;SP;São Paulo;35
18022050;Viela;Paulo Miranda;;;Vila João Romão;Sorocaba;3552205;SP;São Paulo;35
18040080;Rua;Acre;;;Vila Augusta;Sorocaba;3552205;SP;São Paulo;35
18044290;Rua;Itapura;;;Vila Jardini;Sorocaba;3552205;SP;São Paulo;35
18051045;Rua;Mário Soave;;;Central Parque Sorocaba;Sorocaba;3552205;SP;São Paulo;35
18052020;Rua;Palmo Carani;;;Jardim Nova Manchester;Sorocaba;3552205;SP;São Paulo;35
18052826;Rua;Agenor Cruz;;;Jardim Residencial Mont Blanc;Sorocaba;3552205;SP;São Paulo;35
18065509;Rua;Quarenta e Sete;;;Vila Barão;Sorocaba;3552205;SP;São Paulo;35
18066015;Rua;Olímpio Mentone;;;Vila Aeroporto;Sorocaba;3552205;SP;São Paulo;35
18072367;Rua;Ondina Vilas Boas Albergoni;;;Parque São Bento;Sorocaba;3552205;SP;São Paulo;35
18073415;Alameda;Família Pagliato;;;Jardim Santa Marta;Sorocaba;3552205;SP;São Paulo;35
18074635;Rua;Antônio Matiello;;;Jardim São Guilherme;Sorocaba;3552205;SP;São Paulo;35
18075970;;Rua Juvenal Wey 213;;CDD Itavuvu;Vila Guimarães;Sorocaba;3552205;SP;São Paulo;35
18077510;Rua;Diogo Gomes Filho;;;Parque das Laranjeiras;Sorocaba;3552205;SP;São Paulo;35
18078452;Rua;Maria Josefa Gimenes Gerrero;;;Parque Vitória Régia;Sorocaba;3552205;SP;São Paulo;35
18079133;Rua;Amadeu de Souza;;;Jardim Santa Esmeralda;Sorocaba;3552205;SP;São Paulo;35
18079342;Rua;Professor Alberto Rossi;;;Jardim Paulista;Sorocaba;3552205;SP;São Paulo;35
18079720;Avenida;Chico Xavier;;;Habiteto - Ana Paula Eleutério;Sorocaba;3552205;SP;São Paulo;35
18080250;Rua;Augusto Silva;;;Jardim Leandro Dromani;Sorocaba;3552205;SP;São Paulo;35
18081110;Rua;João Gabriel Mendes;;;Jardim Maria do Carmo;Sorocaba;3552205;SP;São Paulo;35
18087178;Rua;Carlos Tomazine;;;Iporanga;Sorocaba;3552205;SP;São Paulo;35
18087350;Avenida;Vela Olímpica;;;Aparecida;Sorocaba;3552205;SP;São Paulo;35
18108828;Rua;João dos Santos Bueno;;;Inhayba;Sorocaba;3552205;SP;São Paulo;35
18111132;Rua;Natalina Irene Amorim;;;Vila Vasques;Votorantim;3557006;SP;São Paulo;35
18115320;Rua;Pedro Meira Sobrinho;;;Vila Votocel;Votorantim;3557006;SP;São Paulo;35
18115700;Rua;Eufrázia Pereira Camargo;;;Vila Rodrigues;Votorantim;3557006;SP;São Paulo;35
18117260;Rua;Maria José Nunes;;;Parque Jataí;Votorantim;3557006;SP;São Paulo;35
18117530;Rua;Judith de Campos Machado;;;Vila Pedroso;Votorantim;3557006;SP;São Paulo;35
18117674;Rua;Vereador Georgino Marques Dias;;;Vila Pedroso;Votorantim;3557006;SP;São Paulo;35
18119286;Rua;Miguel Martins de Oliveira;;;Parque Santa Márcia;Votorantim;3557006;SP;São Paulo;35
18132653;Rua;Maria Augusta Ferreira;;;Guaçu;São Roque;3550605;SP;São Paulo;35
18132804;Rua;das Primaveras do Mombaça;;;Mombaça;São Roque;3550605;SP;São Paulo;35
18134350;Rua;Princesa Isabel;;;Jardim Tanzi;São Roque;3550605;SP;São Paulo;35
18135131;Avenida;Antonio Pannellini;;;Taboão;São Roque;3550605;SP;São Paulo;35
18136160;Travessa;dos Portugueses;;;Vila Junqueira;São Roque;3550605;SP;São Paulo;35
18143856;Rua;Tarsila do Amaral;;;Vila Darcy Penteado (Mailasqui);São Roque;3550605;SP;São Paulo;35
18145037;Rua;Leandro de Góes;;;Residencial Sítio Pinheiro (Canguera);São Roque;3550605;SP;São Paulo;35
18204010;Rua;Crisoberilo;;;Vale San Fernando;Itapetininga;3522307;SP;São Paulo;35
18205750;Praça;Teotônio Brandão Vilela;;;Vila La Brunetti;Itapetininga;3522307;SP;São Paulo;35
18207700;Avenida;Doutor Evandro Ruivo;;;Jardim Bela Vista;Itapetininga;3522307;SP;São Paulo;35
18207816;Rua;Salvador Costa;;;Tupy;Itapetininga;3522307;SP;São Paulo;35
18209320;Rua;Maurício Jacinto de Almeida;;;Vila Regina;Itapetininga;3522307;SP;São Paulo;35
18212479;Rua;Tenente José de Almeida Barros;;;Vila Prado;Itapetininga;3522307;SP;São Paulo;35
18213605;Rua;Bento Antunes de Moraes;;;Jardim Marabá;Itapetininga;3522307;SP;São Paulo;35
18214719;Rua;Lauro Thibes Cordeiro;;;Jardim Nova Era;Itapetininga;3522307;SP;São Paulo;35
18270780;Rua;Professor Francisco Pereira de Almeida;;;Centro;Tatuí;3554003;SP;São Paulo;35
18271170;Rua;Bepe Vanni;;;Chácara Junqueira;Tatuí;3554003;SP;São Paulo;35
18274660;Rua;Eliza Pinto da Silveira;;;Jardim Novo Horizonte;Tatuí;3554003;SP;São Paulo;35
18275610;Rua;Santo Urso;;;Jardim Rosa Garcia;Tatuí;3554003;SP;São Paulo;35
18278610;Rua;Palmira Vanni;;;Vila São Paulo;Tatuí;3554003;SP;São Paulo;35
18304518;Estrada;Municipal Capuava;;;Vila Nova Capão Bonito;Capão Bonito;3510203;SP;São Paulo;35
18304763;Rua;das Violetas;;;Querência do Turvo;Capão Bonito;3510203;SP;São Paulo;35
18305120;Rua;Kalil Selem Safadi;;;Jardim Alvorada;Capão Bonito;3510203;SP;São Paulo;35
18305455;Praça;Luiza Kurtz Camargo;;;Jardim Cruzeiro;Capão Bonito;3510203;SP;São Paulo;35
18306530;Rua;Quarenta e Seis;;;Vila Santa Isabel;Capão Bonito;3510203;SP;São Paulo;35
18400970;;Praça do Correio 49;;AC Itapeva;Centro;Itapeva;3522406;SP;São Paulo;35
18401060;Rua;João Pinn;;;Vila Aparecida;Itapeva;3522406;SP;São Paulo;35
18404510;Rua;Severino Alves Rodrigues de Oliveira;;;Bairro de Cima;Itapeva;3522406;SP;São Paulo;35
18412151;Rua;Nagib Rodrigues de Almeida;;;Kantiã;Itapeva;3522406;SP;São Paulo;35
18425970;;Rodovia Francisco Alves Negrão 579;;AC Taquarivaí;Centro;Taquarivaí;3553856;SP;São Paulo;35
18440000;;Itaberá;;;-;Itaberá;3521705;SP;São Paulo;35
18601010;Rua;Maria Joana Félix Diniz;- até 99997/99998;;Vila Santa Clara;Botucatu;3507506;SP;São Paulo;35
18601121;Travessa;Santa Clara;;;Conjunto Residencial Indamar;Botucatu;3507506;SP;São Paulo;35
18601696;Rua;Luiz Vizotto;- até 99997/99998;;Conjunto Habitacional Joaquim Vernini;Botucatu;3507506;SP;São Paulo;35
18610141;Praça;João Cecilio;;;Jardim Paraíso II;Botucatu;3507506;SP;São Paulo;35
18611440;Avenida;Professor Adolfo Pinheiro Machado;;;Jardim Cristina;Botucatu;3507506;SP;São Paulo;35
18618018;Rua;Antonio Raimundo;;;Jardim Nossa Senhora das Graças (Rubião Junior);Botucatu;3507506;SP;São Paulo;35
18618154;Rua;E;;;Jardim Dona Marta (Rubião Junior);Botucatu;3507506;SP;São Paulo;35
18619286;Rua;dos Pirangueiros;;;Querência do Rio Bonito (Vitoriana);Botucatu;3507506;SP;São Paulo;35
18682650;Rua;Luiz Paccola;;;Vila São Judas Tadeu;Lençóis Paulista;3526803;SP;São Paulo;35
18685460;Rua;Cantílio Orsi;;;Núcleo Habitacional Luis Zillo;Lençóis Paulista;3526803;SP;São Paulo;35
18701813;Rua;João Tezza Neto;;;Conjunto Habitacional Mario Emílio Bannwart;Avaré;3504503;SP;São Paulo;35
18702593;Praça;Benedicta Cunha de Paula;(Dona Ditinha);;Jardim Paraíso;Avaré;3504503;SP;São Paulo;35
18703580;Rua;Heitor de Barros;;;Parque Residencial Gilberto Filgueiras II;Avaré;3504503;SP;São Paulo;35
18704574;Rua;Armando Silveira;;;Loteamento Terras de São José;Avaré;3504503;SP;São Paulo;35
18705863;Rua;Nicola Gambini;;;Loteamento Porto Seguro;Avaré;3504503;SP;São Paulo;35
18705872;Rua;Professora Eloiza Helena Agostini de Oliveira;;;Loteamento Porto Seguro;Avaré;3504503;SP;São Paulo;35
18706300;Rua;Isaac Rodrigues Alves;;;Jardim Boa Vista;Avaré;3504503;SP;São Paulo;35
18708831;Travessa;Paulo Rangel;;;Morada do Sol;Avaré;3504503;SP;São Paulo;35
18900000;;Santa Cruz do Rio Pardo;;;-;Santa Cruz do Rio Pardo;3546405;SP;São Paulo;35
19024418;Rua;Seis;;;Porto Bello Residence;Presidente Prudente;3541406;SP;São Paulo;35
19026765;Rua;Maria Aparecida Cuissi Cesco;;;Jardim Cobral;Presidente Prudente;3541406;SP;São Paulo;35
19030615;Rua;Soubhie Chafic Chedid;;;Parque Residencial Jarina;Presidente Prudente;3541406;SP;São Paulo;35
19031120;Rua;Santos Pardo;;;Jardim Santa Filomena;Presidente Prudente;3541406;SP;São Paulo;35
19033480;Rua;Eduardo Ramos;;;Vila Angélica;Presidente Prudente;3541406;SP;São Paulo;35
19034665;Rua;Thereza Matheus Pardo;;;Brasil Novo;Presidente Prudente;3541406;SP;São Paulo;35
19034675;Rua;Laura da Silva Antoniatti;;;Brasil Novo;Presidente Prudente;3541406;SP;São Paulo;35
19036142;Rua;Geraldo Vieira - Laido;;;Conjunto Habitacional João Domingos Netto;Presidente Prudente;3541406;SP;São Paulo;35
19045290;Rua;Josephina Peternussi Girotto;;;Jardim Santa Mônica;Presidente Prudente;3541406;SP;São Paulo;35
19050630;Rua;Guaicurus;;;Vila Mathilde Vieira;Presidente Prudente;3541406;SP;São Paulo;35
19053687;Alameda;Ana Maia Eugênio;;;Parque Residencial Damha;Presidente Prudente;3541406;SP;São Paulo;35
19063400;Rua;José Gimenes;;;Jardim Santa Fé;Presidente Prudente;3541406;SP;São Paulo;35
19064460;Rua;Mitoshi Mitsunaga;;;Conjunto Habitacional Ana Jacinta;Presidente Prudente;3541406;SP;São Paulo;35
19066295;Avenida;Projetada;;;Jardim Novo Bongiovani;Presidente Prudente;3541406;SP;São Paulo;35
19097608;Viela;Alfredo Soares da Silva;;;Parque Residencial Francisco Belo Galindo;Presidente Prudente;3541406;SP;São Paulo;35
19100380;Rua;Waldir Greghi;;;Conjunto Habitacional Jardim Humberto Salvador;Presidente Prudente;3541406;SP;São Paulo;35
19140025;Rua;Rogério Nazaro da Silva;;;Centro (Ameliópolis);Presidente Prudente;3541406;SP;São Paulo;35
19260000;;Mirante do Paranapanema;;;-;Mirante do Paranapanema;3530201;SP;São Paulo;35
19800101;Rua;Brasil;- de 552/553 ao fim;;Vila Funari;Assis;3504008;SP;São Paulo;35
19803015;Rua;Vivaldo Teixeira Carvalho;;;Vila Ribeiro;Assis;3504008;SP;São Paulo;35
19804190;Rua;Luiz Batista Silveira;;;Vila Cambuí;Assis;3504008;SP;São Paulo;35
19804725;Rua;José Vítor;;;Núcleo Habitacional Dirceu Gomes Cervilha;Assis;3504008;SP;São Paulo;35
19813367;Rua;Professora Maria Helena Gonso de Lima;;;Parque das Flores;Assis;3504008;SP;São Paulo;35
19814060;Rua;Castro Alves;;;Centro;Assis;3504008;SP;São Paulo;35
19814140;Rua;Arlindo Quintino Freitas;;;Vila Maria;Assis;3504008;SP;São Paulo;35
19900030;Avenida;Doutor Altino Arantes;- até 344/345;;Centro;Ourinhos;3534708;SP;São Paulo;35
19902444;Rua;Amélia de Jesus Madeira;;;Vila São Silvestre;Ourinhos;3534708;SP;São Paulo;35
19911700;Rua;Pará;- até 901/902;;Vila Christoni;Ourinhos;3534708;SP;São Paulo;35
19914210;Rua;Francisco Vara;;;Jardim São Domingos;Ourinhos;3534708;SP;São Paulo;35
19915488;Rua;Corino Martins de Oliveira;;;Conjunto Habitacional Orlando Quagliato;Ourinhos;3534708;SP;São Paulo;35
19915550;Rua;Miguel Durante Sobrinho;;;Jardim Anchieta;Ourinhos;3534708;SP;São Paulo;35
20020901;;Avenida Marechal Câmara 171;;Instituto de Resseguros do Brasil;Centro;Rio de Janeiro;3304557;RJ;Rio de Janeiro;33
20180007;Ilha;do Sol;;;Baia de Guanabara;Rio de Janeiro;3304557;RJ;Rio de Janeiro;33
20211984;;Rua Afonso Cavalcanti 22 4º Andar;;CEE Santo Cristo;Cidade Nova;Rio de Janeiro;3304557;RJ;Rio de Janeiro;33
20251030;Rua;Itapiru;- até 916 - lado par;;Catumbi;Rio de Janeiro;3304557;RJ;Rio de Janeiro;33
20251420;Travessa;Vista Alegre;;;Santa Teresa;Rio de Janeiro;3304557;RJ;Rio de Janeiro;33
20270110;Rua;Santa Filomena;;;Praça da Bandeira;Rio de Janeiro;3304557;RJ;Rio de Janeiro;33
20521160;Rua;Desembargador Izidro;;;Tijuca;Rio de Janeiro;3304557;RJ;Rio de Janeiro;33
20521470;Rua;Mirandela;;;Tijuca;Rio de Janeiro;3304557;RJ;Rio de Janeiro;33
20535240;Rua;Jorge Machado Silveira;;;Alto da Boa Vista;Rio de Janeiro;3304557;RJ;Rio de Janeiro;33
20710005;Rua;Oldegard Sapucáia;;;Méier;Rio de Janeiro;3304557;RJ;Rio de Janeiro;33
20750260;Rua;Professor Carneiro Felipe;;;Pilares;Rio de Janeiro;3304557;RJ;Rio de Janeiro;33
20751340;Rua;Luís Vargas;;;Piedade;Rio de Janeiro;3304557;RJ;Rio de Janeiro;33
20765295;Rua;Manoel Maurício;;;Inhaúma;Rio de Janeiro;3304557;RJ;Rio de Janeiro;33
20766680;Rua;Valinhos;;;Engenho da Rainha;Rio de Janeiro;3304557;RJ;Rio de Janeiro;33
20921170;Rua;Professor Nicola Expositivo;;;São Cristóvão;Rio de Janeiro;3304557;RJ;Rio de Janeiro;33
20930060;Rua;Ébano;;;Benfica;Rio de Janeiro;3304557;RJ;Rio de Janeiro;33
20941210;Avenida;do Alípio;;;São Cristóvão;Rio de Janeiro;3304557;RJ;Rio de Janeiro;33
20941290;Rua;do Cruzeiro;;;São Cristóvão;Rio de Janeiro;3304557;RJ;Rio de Janeiro;33
20943180;Travessa;Benedita;;;Mangueira;Rio de Janeiro;3304557;RJ;Rio de Janeiro;33
20943530;Travessa;Sebastiana;;;Mangueira;Rio de Janeiro;3304557;RJ;Rio de Janeiro;33
21041430;Beco;Jackson do Pandeiro;;;Manguinhos;Rio de Janeiro;3304557;RJ;Rio de Janeiro;33
21042290;Praça;São Salvador;;;Olaria;Rio de Janeiro;3304557;RJ;Rio de Janeiro;33
21050581;Rua;Conde de Azambuja;- até 261 - lado ímpar;;Maria da Graça;Rio de Janeiro;3304557;RJ;Rio de Janeiro;33
21051370;Rua;Lagoa Clara;;;Inhaúma;Rio de Janeiro;3304557;RJ;Rio de Janeiro;33
21051415;Rua;Pindaucu;;;Inhaúma;Rio de Janeiro;3304557;RJ;Rio de Janeiro;33
21051450;Rua;Atílio Correia Lima;;;Higienópolis;Rio de Janeiro;3304557;RJ;Rio de Janeiro;33
21060440;Travessa;Eugênia;;;Ramos;Rio de Janeiro;3304557;RJ;Rio de Janeiro;33
21061110;Rua;Cambuca;;;Higienópolis;Rio de Janeiro;3304557;RJ;Rio de Janeiro;33
21220790;Rua;Santa Bárbara;;;Irajá;Rio de Janeiro;3304557;RJ;Rio de Janeiro;33
21230145;Rua;Emiliano Felipe;;;Irajá;Rio de Janeiro;3304557;RJ;Rio de Janeiro;33
21230420;Rua;Heron Domingues;;;Irajá;Rio de Janeiro;3304557;RJ;Rio de Janeiro;33
21240470;Rua;Cristiano Machado;;;Jardim América;Rio de Janeiro;3304557;RJ;Rio de Janeiro;33
21241140;Rua;Júpiter;;;Vigário Geral;Rio de Janeiro;3304557;RJ;Rio de Janeiro;33
21311170;Rua;São Pedro;;;Cascadura;Rio de Janeiro;3304557;RJ;Rio de Janeiro;33
21321720;Rua;Ladrilheiro;;;Praça Seca;Rio de Janeiro;3304557;RJ;Rio de Janeiro;33
21341311;Rua;Andrade Araújo;- de 1023 ao fim - lado ímpar;;Oswaldo Cruz;Rio de Janeiro;3304557;RJ;Rio de Janeiro;33
21361540;Rua;Missuri;;;Irajá;Rio de Janeiro;3304557;RJ;Rio de Janeiro;33
21380010;Rua;Goiás;- de 819/820 ao fim;;Quintino Bocaiúva;Rio de Janeiro;3304557;RJ;Rio de Janeiro;33
21381490;Travessa;Nossa Senhora Aparecida;;;Quintino Bocaiúva;Rio de Janeiro;3304557;RJ;Rio de Janeiro;33
21511440;Rua;Emílio Goeldi;;;Coelho Neto;Rio de Janeiro;3304557;RJ;Rio de Janeiro;33
21525250;Rua;Renovação;;;Pavuna;Rio de Janeiro;3304557;RJ;Rio de Janeiro;33
21530160;Rua;Ender;;;Coelho Neto;Rio de Janeiro;3304557;RJ;Rio de Janeiro;33
21531680;Beco;União;;;Acari;Rio de Janeiro;3304557;RJ;Rio de Janeiro;33
21535230;Rua;Godofredo Vidal;;;Parque Colúmbia;Rio de Janeiro;3304557;RJ;Rio de Janeiro;33
21610500;Rua;Estoril;;;Marechal Hermes;Rio de Janeiro;3304557;RJ;Rio de Janeiro;33
21615410;Rua;Sargento Geraldo Santana;;;Vila Militar;Rio de Janeiro;3304557;RJ;Rio de Janeiro;33
21640120;Rua;Coronel Nilton José dos Santos;;;Ricardo de Albuquerque;Rio de Janeiro;3304557;RJ;Rio de Janeiro;33
21645500;Rua;Paulo de Aquino;;;Anchieta;Rio de Janeiro;3304557;RJ;Rio de Janeiro;33
21655290;Rua;Córrego do Ouro;;;Anchieta;Rio de Janeiro;3304557;RJ;Rio de Janeiro;33
21665080;Rua;João Martins;;;Ricardo de Albuquerque;Rio de Janeiro;3304557;RJ;Rio de Janeiro;33
21670620;Rua;Firmino Gonçalves;;;Marechal Hermes;Rio de Janeiro;3304557;RJ;Rio de Janeiro;33
21725252;Rua;Shecknah;;;Padre Miguel;Rio de Janeiro;3304557;RJ;Rio de Janeiro;33
21725292;Rua;da Paz;;;Padre Miguel;Rio de Janeiro;3304557;RJ;Rio de Janeiro;33
21740520;Rua;São Dimas;;;Magalhães Bastos;Rio de Janeiro;3304557;RJ;Rio de Janeiro;33
21770220;Rua;Georgias;;;Realengo;Rio de Janeiro;3304557;RJ;Rio de Janeiro;33
21775170;Rua;Carauri;;;Padre Miguel;Rio de Janeiro;3304557;RJ;Rio de Janeiro;33
21815285;Praça;Jardim Primavera;;;Bangu;Rio de Janeiro;3304557;RJ;Rio de Janeiro;33
21825435;Rua;Rio de Janeiro;(Comunid 48);;Bangu;Rio de Janeiro;3304557;RJ;Rio de Janeiro;33
21831265;Praça;Lafaiete Coutinho;;;Senador Camará;Rio de Janeiro;3304557;RJ;Rio de Janeiro;33
21831463;Travessa;Sete;(Comunid Sto André);;Senador Camará;Rio de Janeiro;3304557;RJ;Rio de Janeiro;33
21840000;Estrada;do Engenho;;;Bangu;Rio de Janeiro;3304557;RJ;Rio de Janeiro;33
21840272;Travessa;Proto Gênesis Paiva;(N Aliança);;Bangu;Rio de Janeiro;3304557;RJ;Rio de Janeiro;33
21850450;Rua;Fort Lamy;;;Bangu;Rio de Janeiro;3304557;RJ;Rio de Janeiro;33
21852035;Travessa;Samaria;;;Bangu;Rio de Janeiro;3304557;RJ;Rio de Janeiro;33
21852230;Travessa;Cartagena;;;Bangu;Rio de Janeiro;3304557;RJ;Rio de Janeiro;33
21853620;Travessa;Santa Rita;(Vl Metral);;Bangu;Rio de Janeiro;3304557;RJ;Rio de Janeiro;33
21854152;Caminho;da Figueira;;;Bangu;Rio de Janeiro;3304557;RJ;Rio de Janeiro;33
21864120;Beco;das Antulias;;;Bangu;Rio de Janeiro;3304557;RJ;Rio de Janeiro;33
21865470;Via;Um;;;Bangu;Rio de Janeiro;3304557;RJ;Rio de Janeiro;33
